track	rate_downloads_total	rate_listened_total	playlisted	favorited	likes	dislikes	avgnote	notes
36350	196	1208	10	5	0	0	0.0	0
1409402	649	1208	19	10	0	0	0.0	0
160065	374	1207	32	18	0	0	6.0	1
1146350	814	1206	5	2	1	0	4.0	1
1127560	283	1206	3	1	0	0	0.0	0
1388123	829	1206	2	0	0	0	0.0	0
1034363	414	1206	0	0	0	0	0.0	0
1255087	192	1205	5	0	0	0	0.0	0
1388862	442	1205	6	1	0	0	0.0	0
1069487	457	1205	0	0	0	0	0.0	0
1419277	901	1204	5	3	0	0	0.0	0
541093	178	1204	12	6	0	0	0.0	0
1327277	1070	1203	79	78	0	0	2.6667	3
318672	1276	1202	9	5	0	0	0.0	0
1168558	2300	1202	5	1	1	0	0.0	0
1277851	1384	1201	3	0	0	0	0.0	0
1113987	315	1201	7	2	0	1	0.0	0
1352123	273	1201	5	1	0	0	0.0	0
1066916	283	1199	4	2	0	0	0.0	0
1315722	590	1198	5	3	0	0	6.0	1
1041948	663	1198	2	2	0	1	0.0	0
1337799	1109	1197	0	0	0	0	0.0	0
1216559	1023	1196	1	1	1	0	0.0	0
1329326	600	1196	3	1	0	0	3.0	2
844696	349	1193	4	2	0	0	0.0	0
225070	196	1192	50	34	0	0	0.0	0
1310024	842	1192	1	0	0	0	0.0	0
1058162	276	1192	0	0	0	0	0.0	0
1419226	254	1191	18	14	0	0	0.0	0
235046	504	1189	33	17	0	0	0.0	0
1125754	279	1189	4	0	0	0	0.0	0
162176	587	1189	3	2	0	0	0.0	0
1344446	394	1187	8	5	0	0	4.0	1
956546	259	1186	6	3	0	0	0.0	0
1358555	523	1185	4	2	0	0	0.0	0
1039615	471	1185	0	0	0	0	0.0	0
1041947	439	1184	4	2	1	0	0.0	0
1388899	908	1184	2	0	0	0	0.0	0
76960	258	1183	17	8	0	0	0.0	0
1365283	1217	1183	0	0	0	0	0.0	0
1307491	2301	1183	1	0	0	0	0.0	0
916983	543	1183	7	3	1	0	0.0	0
1406566	496	1182	6	3	0	0	0.0	0
1307495	2632	1182	3	1	0	0	8.0	1
1079637	582	1181	0	0	0	0	0.0	0
25808	595	1180	18	11	0	0	0.0	0
1419229	588	1180	16	13	0	0	0.0	0
1208245	485	1179	6	1	2	0	0.0	0
6155	901	1179	21	14	0	0	0.0	0
1116408	743	1178	6	2	0	0	0.0	0
1385117	621	1178	10	4	0	0	0.0	0
49488	354	1177	12	3	0	0	0.0	0
1137244	250	1176	5	4	0	0	0.0	0
1240472	812	1176	5	3	0	0	0.0	0
1063327	649	1176	3	1	0	0	0.0	0
1299806	856	1175	4	2	0	0	0.0	0
582658	1801	1175	47	25	0	0	0.0	0
734455	975	1174	12	10	0	0	0.0	0
1079818	1801	1174	0	0	0	0	0.0	0
219026	269	1172	22	13	0	0	0.0	0
1388143	2139	1172	0	0	0	0	0.0	0
1354435	604	1172	6	5	0	0	0.0	0
1044781	1136	1171	0	0	0	0	0.0	0
1035185	1066	1171	1	0	0	0	0.0	0
490364	1209	1170	4	2	0	0	0.0	0
1416386	343	1170	8	5	0	0	8.0	1
1133478	881	1169	3	1	0	0	0.0	0
153960	578	1168	4	1	0	0	0.0	0
1155000	1098	1167	1	1	0	0	0.0	0
1283763	309	1166	1	1	0	0	0.0	0
1357121	369	1165	8	2	0	0	7.0	2
1343390	863	1165	1	0	0	0	4.5	2
409697	1109	1165	7	1	0	0	0.0	0
1346195	910	1164	4	1	0	0	0.0	0
490250	172	1164	12	5	0	0	0.0	0
1203967	294	1164	2	1	0	0	0.0	0
1344394	281	1164	2	1	0	0	5.0	2
1353569	1436	1163	3	1	0	0	3.0	1
1296349	228	1163	1	0	0	0	0.0	0
355331	613	1162	5	1	0	0	0.0	0
1126855	1720	1162	8	0	0	0	6.0	1
1045146	1036	1161	1	0	0	0	0.0	0
1169139	2009	1161	9	6	1	0	0.0	0
1067076	391	1161	0	0	0	0	0.0	0
1301127	349	1160	2	0	0	0	0.0	0
1306402	276	1160	5	4	0	0	0.0	0
1355273	3177	1159	1	1	0	0	3.0	3
1041941	325	1159	5	2	2	0	0.0	0
1326833	572	1158	5	3	0	0	0.0	0
1136903	480	1157	1	0	0	0	0.0	0
1350312	408	1157	7	3	0	0	0.0	0
1198559	1004	1155	1	0	1	0	0.0	0
218723	273	1155	34	17	0	0	0.0	0
936452	1202	1153	1	0	0	0	0.0	0
25806	535	1153	18	11	0	0	0.0	0
1408400	588	1151	10	2	0	0	0.0	0
429025	368	1151	12	5	0	0	0.0	0
1094637	625	1150	4	3	0	0	0.0	0
1041939	378	1148	5	2	1	0	0.0	0
1097057	311	1148	5	1	1	0	0.0	0
134058	298	1148	49	33	0	0	0.0	0
1199270	598	1147	2	1	0	0	5.0	2
208494	978	1147	16	11	0	0	0.0	0
1160648	282	1146	1	0	0	0	0.0	0
1182882	1521	1146	1	0	1	0	0.0	0
1135473	288	1145	6	2	0	0	0.0	0
1165470	1027	1145	6	5	0	0	6.0	1
1416135	177	1145	4	2	0	0	0.0	0
1383956	457	1144	1	0	0	0	2.6667	3
1350947	1120	1143	1	0	0	0	2.0	1
1277769	3028	1142	3	0	0	0	0.0	0
1178706	673	1142	0	0	0	0	0.0	0
1372849	2136	1141	4	2	0	0	0.0	0
1215380	301	1140	1	0	0	0	0.0	0
1216570	1162	1139	1	1	1	0	0.0	0
1039360	144	1139	0	0	0	0	0.0	0
1233734	1377	1138	1	1	0	0	0.0	0
575748	1022	1137	6	4	0	0	0.0	0
1283744	336	1136	2	0	0	0	0.0	0
6156	343	1136	21	13	0	0	0.0	0
1421614	2777	1136	3	1	0	0	10.0	1
219042	718	1136	21	14	0	0	0.0	0
1416384	175	1136	5	3	0	0	0.0	0
1056042	190	1135	3	1	0	0	0.0	0
1212534	426	1134	6	3	1	0	0.0	0
1168484	259	1134	5	1	0	0	0.0	0
1397860	1088	1134	1	1	0	0	0.0	0
191401	672	1133	10	6	0	0	0.0	0
1278719	495	1132	2	0	0	0	0.0	0
219014	133	1132	21	13	0	0	10.0	1
1129933	1003	1131	2	2	0	0	0.0	0
936432	782	1131	1	0	0	0	0.0	0
224795	263	1131	5	3	0	0	0.0	0
1326836	405	1131	6	2	0	0	6.6667	3
1275299	789	1130	7	1	0	0	0.0	0
1039851	256	1129	1	0	0	0	4.0	1
1344395	1424	1127	3	1	0	0	5.0	2
1137821	468	1127	0	0	0	0	0.0	0
786258	193	1127	17	6	0	0	0.0	0
1190159	353	1125	3	3	0	0	0.0	0
1090698	2582	1125	2	1	0	0	0.0	0
1090982	1344	1124	5	3	0	0	0.0	0
617336	788	1124	23	11	0	0	0.0	0
1344391	1365	1124	3	2	0	0	5.0	2
1047685	242	1124	0	0	1	0	0.0	0
610855	253	1123	8	2	0	0	0.0	0
1045153	907	1123	1	0	0	0	7.0	1
1350311	389	1123	5	2	0	0	0.0	0
1054118	571	1123	1	0	0	0	0.0	0
1219480	658	1123	0	0	0	0	0.0	0
1397743	328	1122	2	1	0	0	0.0	0
1226198	1873	1122	3	1	0	0	0.0	0
282392	309	1121	26	15	0	0	0.0	0
903817	546	1121	2	0	0	0	0.0	0
1136901	736	1121	3	1	0	0	0.0	0
1110263	575	1120	5	2	0	0	0.0	0
362419	412	1119	50	31	0	0	0.0	0
1397740	298	1118	4	2	0	0	0.0	0
1204460	2383	1118	1	1	0	0	0.0	0
1350982	798	1117	2	1	0	0	2.0	1
1215374	296	1117	2	0	0	0	0.0	0
1154251	599	1117	2	1	0	0	0.0	0
1294778	514	1116	7	2	0	0	0.0	0
1240416	833	1116	1	0	0	0	0.0	0
1127563	311	1116	2	1	0	0	8.0	1
134064	233	1115	47	32	0	0	0.0	0
782160	244	1113	2	1	0	0	0.0	0
1410132	449	1112	5	4	0	0	0.0	0
1134036	2196	1111	5	2	0	0	0.0	0
1296351	570	1111	1	0	0	0	0.0	0
388229	311	1109	3	1	0	0	0.0	0
1354146	672	1109	2	0	0	0	3.0	1
1354763	1363	1109	3	2	0	0	5.0	2
1143773	284	1108	0	0	0	0	0.0	0
1277767	2136	1108	2	1	0	0	0.0	0
1179170	1067	1107	0	0	0	0	0.0	0
192077	778	1107	49	31	0	0	0.0	0
1153116	578	1106	2	1	0	0	0.0	0
1410140	1838	1106	3	1	0	0	0.0	0
162191	679	1106	3	2	0	0	0.0	0
1087031	747	1106	5	1	0	0	0.0	0
340671	691	1106	6	2	0	0	0.0	0
1056207	214	1106	1	0	0	0	0.0	0
1348329	272	1105	4	1	0	0	0.0	0
1277817	965	1104	3	0	0	0	0.0	0
1165468	1930	1104	2	1	0	0	2.6667	3
1419650	279	1104	1	1	0	0	4.0	1
1068152	2106	1103	9	5	1	0	0.0	0
1054117	682	1102	1	0	0	0	0.0	0
1387932	831	1101	0	0	0	0	0.0	0
1324671	376	1101	8	3	0	0	0.0	0
340744	258	1100	6	1	0	0	0.0	0
1388364	1398	1100	0	0	0	0	0.0	0
1341455	548	1099	1	1	0	0	5.0	2
1336308	1041	1098	5	1	0	0	4.5	2
577326	505	1098	9	4	1	0	0.0	0
1179045	482	1098	0	0	0	0	0.0	0
1253251	179	1098	0	0	0	0	0.0	0
1397737	332	1098	5	3	0	0	0.0	0
1324675	546	1098	5	2	0	0	0.0	0
998030	279	1096	3	0	0	0	0.0	0
1137233	1142	1095	4	2	1	0	0.0	0
1393255	340	1094	3	0	0	0	0.0	0
1216199	779	1094	3	2	0	0	0.0	0
1230830	649	1094	6	4	0	0	0.0	0
1119662	220	1094	3	3	0	0	0.0	0
1415832	337	1094	4	1	0	0	0.0	0
361345	1941	1093	6	2	0	0	0.0	0
1344316	1210	1092	1	0	0	0	2.0	3
1354591	996	1091	1	0	0	0	0.0	0
1226201	1313	1091	2	0	0	0	0.0	0
235049	619	1090	39	18	1	0	0.0	0
1329332	972	1090	3	1	0	0	2.0	2
1039361	168	1089	0	0	0	0	0.0	0
1301126	378	1086	4	1	0	0	0.0	0
981229	281	1086	5	2	1	0	0.0	0
1344327	534	1084	16	9	0	0	5.0	2
1067073	2674	1084	3	1	0	0	0.0	0
1416000	159	1084	4	0	0	0	0.0	0
941398	995	1083	3	0	0	0	0.0	0
606118	397	1083	16	10	0	0	6.0	1
1397850	1409	1083	0	0	0	0	0.0	0
191396	394	1082	8	5	0	0	0.0	0
49487	165	1082	14	3	0	0	0.0	0
1077823	505	1081	5	3	0	0	0.0	0
575747	849	1081	8	4	0	0	0.0	0
1282625	713	1081	4	2	0	0	0.0	0
1277721	578	1079	1	1	0	0	0.0	0
1299808	508	1078	5	3	0	0	0.0	0
375583	347	1078	3	0	0	0	0.0	0
1357016	813	1078	5	1	0	0	6.5	2
428561	457	1076	2	0	0	0	0.0	0
1404014	387	1075	1	1	0	0	6.0	1
1088824	1103	1075	3	1	0	0	0.0	0
1283755	199	1074	0	0	0	0	0.0	0
844690	143	1073	4	1	0	0	0.0	0
361344	946	1071	4	2	0	0	0.0	0
435042	953	1071	3	1	0	0	0.0	0
1126035	2773	1071	2	1	0	0	0.0	0
1190162	1288	1070	3	2	0	0	0.0	0
1313351	606	1070	9	5	0	0	10.0	1
1216565	2356	1070	1	1	0	0	0.0	0
1088952	3932	1070	0	0	0	0	2.25	4
1177774	968	1069	6	2	0	0	0.0	0
1277823	2467	1069	5	1	0	0	0.0	0
1393141	865	1069	5	1	0	0	2.6667	3
1135474	677	1068	6	1	0	0	0.0	0
439626	710	1067	48	30	0	0	0.0	0
1125756	303	1067	2	0	0	0	0.0	0
1133318	350	1067	1	0	0	0	0.0	0
1155001	1043	1066	0	0	0	0	0.0	0
1304746	351	1066	1	1	0	0	0.0	0
1358430	218	1066	4	1	0	0	0.0	0
1372873	727	1065	3	1	0	0	0.0	0
782166	974	1065	1	1	0	0	0.0	0
352932	732	1064	48	33	0	0	0.0	0
1132140	1091	1064	7	4	0	0	0.0	0
977745	196	1062	4	2	0	0	0.0	0
1068060	732	1061	6	3	1	0	0.0	0
1194819	377	1060	0	0	0	0	0.0	0
1053927	498	1060	1	0	0	0	0.0	0
1159583	769	1060	9	1	0	0	10.0	1
1119663	282	1059	6	4	0	0	0.0	0
1128084	1675	1059	3	2	0	0	0.0	0
1164054	2275	1058	2	0	1	0	0.0	0
1350141	784	1058	0	0	0	0	0.0	0
1252014	669	1057	3	0	0	0	0.0	0
1327886	156	1057	2	2	0	0	0.0	0
1354143	455	1056	1	0	0	0	3.0	1
1371864	133	1054	5	1	0	0	0.0	0
1277846	1405	1054	3	1	0	0	0.0	0
25810	611	1054	17	11	0	0	0.0	0
1361453	278	1053	3	2	0	0	0.0	0
1365281	641	1053	2	1	0	0	0.0	0
1279791	791	1053	3	0	0	0	0.0	0
1375910	1735	1053	1	0	0	0	2.6667	3
428595	1398	1052	2	0	0	0	0.0	0
1168165	4287	1052	3	1	0	0	0.0	1
457268	318	1052	20	10	0	0	0.0	0
361341	821	1049	4	2	0	0	0.0	0
1327740	451	1049	17	9	0	0	0.0	0
1267132	302	1049	12	7	0	0	0.0	0
981233	288	1047	5	2	2	0	8.0	1
1395311	2938	1046	1	0	0	0	6.0	2
940505	340	1046	2	0	0	0	0.0	0
218730	294	1045	31	17	0	0	0.0	0
192075	640	1044	50	32	0	0	0.0	0
1137818	385	1044	0	0	0	0	0.0	0
1370789	572	1043	0	0	0	0	0.0	0
1277844	1656	1042	3	0	0	0	0.0	0
786650	382	1042	0	0	0	0	0.0	0
1058163	535	1041	0	0	0	0	0.0	0
1144728	417	1041	5	1	2	0	0.0	0
1056060	309	1041	1	0	1	0	8.0	1
529017	604	1039	5	1	0	0	0.0	0
1208248	584	1039	0	0	0	0	0.0	0
1056044	436	1039	3	1	0	0	0.0	0
1279765	843	1039	3	1	0	0	0.0	0
1110057	819	1039	4	2	0	0	8.0	1
1352360	288	1039	5	1	0	0	0.0	0
1343397	1118	1037	1	1	0	0	2.6667	3
981232	165	1037	4	2	1	0	8.0	1
1242779	1551	1037	4	1	0	0	0.0	0
589339	2692	1037	7	4	0	0	0.0	0
1192549	373	1036	8	1	1	0	0.0	0
1144722	279	1036	6	3	1	0	0.0	0
36356	218	1036	10	4	0	0	0.0	0
1419231	603	1036	9	9	0	0	0.0	0
49491	178	1035	11	3	0	0	0.0	0
1351053	294	1034	5	4	0	0	2.0	1
966562	429	1034	1	1	0	0	0.0	0
1304755	384	1034	1	0	0	0	6.0	1
455503	1094	1031	11	6	0	0	0.0	0
219017	103	1030	22	14	0	0	0.0	0
786259	187	1030	16	6	0	0	0.0	0
1076539	669	1030	0	0	0	0	0.0	0
1381906	628	1028	7	3	0	0	0.0	0
1053928	923	1028	0	0	0	0	0.0	0
1137414	184	1027	1	0	0	0	0.0	0
1041945	288	1026	3	2	0	0	6.0	1
470559	860	1025	25	14	0	0	0.0	0
1310040	417	1023	2	1	0	0	0.0	0
1275614	262	1023	11	7	0	0	0.0	0
1126857	1087	1023	4	2	0	0	0.0	0
1135813	974	1023	1	0	0	0	0.0	0
38540	235	1022	12	2	0	0	4.0	1
1227477	523	1021	9	9	0	0	0.0	1
1335153	497	1020	0	0	0	0	2.6667	3
1341463	622	1020	1	0	0	0	5.0	2
1322928	296	1020	8	6	0	0	6.0	2
1127564	624	1020	0	0	0	0	0.0	0
208498	332	1019	15	11	0	0	0.0	0
335256	462	1019	4	0	0	0	0.0	0
175050	177	1019	53	33	0	0	0.0	0
1132142	511	1019	7	3	1	0	0.0	0
1119114	194	1019	0	0	0	0	0.0	0
606116	452	1018	16	10	0	0	0.0	0
1354144	689	1018	4	3	0	0	3.0	1
1277834	2269	1017	2	0	0	0	0.0	0
1283757	1753	1016	0	0	0	0	0.0	0
1098671	484	1016	0	0	0	0	0.0	0
1324677	419	1016	2	1	0	0	0.0	0
1406697	316	1016	3	1	0	0	0.0	0
1181670	1509	1015	2	2	0	0	0.0	0
1233224	284	1014	2	0	0	0	0.0	0
1304476	287	1014	2	0	0	0	0.0	0
1125399	199	1013	1	1	0	0	0.0	0
853883	403	1012	11	2	0	0	0.0	0
922588	332	1011	3	1	0	0	0.0	0
1119038	291	1011	1	1	0	0	0.0	0
1340366	281	1010	3	2	0	0	0.0	0
1307494	2950	1009	2	1	0	0	0.0	0
1215383	702	1009	2	0	0	0	0.0	0
218925	498	1009	23	15	0	0	10.0	1
1135477	185	1009	8	1	0	0	0.0	0
1371776	772	1008	2	1	0	0	0.0	0
1127561	632	1007	2	0	0	0	0.0	0
1346188	329	1005	10	3	0	0	0.0	0
1327881	729	1005	9	2	0	0	0.0	0
1358553	545	1003	3	0	0	0	0.0	0
1162036	891	1002	2	1	0	0	0.0	0
1299812	611	1002	4	2	0	0	0.0	0
853882	436	1000	13	3	0	0	0.0	0
1139438	460	1000	0	0	0	0	0.0	0
1087028	661	1000	8	1	0	0	0.0	0
218724	845	1000	30	17	0	0	0.0	0
225097	511	1000	50	34	0	0	0.0	0
218941	597	996	27	16	1	0	0.0	0
353142	733	996	8	4	0	0	0.0	0
1397856	487	995	2	1	0	0	0.0	0
1397858	1298	995	3	1	0	0	0.0	0
457270	467	995	19	10	0	0	0.0	0
1313353	343	995	5	2	0	0	0.0	0
1383803	287	995	3	1	0	0	0.0	0
1395591	503	994	6	6	0	0	5.0	2
128773	614	993	4	1	0	0	0.0	0
260811	982	993	63	42	0	0	0.0	0
1208082	209	992	1	0	0	0	0.0	0
1136905	696	992	2	1	1	0	0.0	0
1031913	601	992	1	1	0	0	0.0	0
199468	209	991	45	28	0	0	0.0	0
1324697	421	990	2	1	0	0	0.0	0
1216201	514	990	9	4	0	0	0.0	0
355682	634	990	6	1	0	0	0.0	0
1350136	432	990	5	0	0	0	0.0	0
1227910	872	989	4	1	0	0	0.0	0
268517	973	989	25	13	0	0	0.0	0
401447	553	988	6	3	0	0	0.0	0
694889	452	988	6	2	0	0	0.0	0
106010	411	987	6	1	0	0	0.0	0
1255089	182	986	3	1	0	0	0.0	0
1369706	318	986	0	0	0	0	0.0	0
1365237	555	986	0	0	0	0	0.0	0
1125755	263	986	6	0	0	0	0.0	0
981230	321	985	5	2	1	0	0.0	0
1045089	769	985	1	0	0	0	9.0	1
1365242	508	984	0	0	0	0	0.0	0
1277763	1381	984	4	1	0	0	0.0	0
1393085	227	983	38	38	0	0	1.3333	3
1358434	441	982	3	0	0	0	0.0	0
1153712	1523	982	1	0	0	0	0.0	0
1135472	537	982	6	1	0	0	0.0	0
1295378	94	982	0	0	0	0	0.0	0
1098681	447	982	0	0	0	0	0.0	0
1098676	856	981	0	0	0	0	0.0	0
1232307	1825	981	1	0	0	0	0.0	0
370454	595	981	45	28	0	0	6.0	1
1365240	414	980	0	0	0	0	0.0	0
1066923	304	979	6	2	0	0	0.0	0
1383787	195	979	4	2	0	0	0.0	0
1179202	241	978	0	0	0	0	0.0	0
1208084	1066	976	2	0	0	0	0.0	0
1133477	469	976	3	1	0	0	0.0	0
1398412	217	976	1	0	0	0	0.0	0
1371971	275	975	0	0	0	0	4.0	1
848379	1192	975	4	1	0	0	5.0	2
1098675	520	974	1	1	0	0	0.0	0
1277091	686	974	3	1	0	0	0.0	0
1053924	740	973	0	0	0	0	0.0	0
1087024	635	973	0	0	0	0	0.0	0
1146579	714	972	0	0	0	0	0.0	0
1164053	1945	971	2	0	0	0	0.0	0
439629	535	971	47	30	0	0	5.0	2
1181205	489	971	5	1	0	0	0.0	0
1335115	1529	970	1	1	0	0	2.6667	3
1277830	1453	969	2	0	0	0	0.0	0
1090978	878	969	5	3	0	0	0.0	0
361348	1246	969	5	2	0	0	0.0	0
972773	513	969	5	3	0	0	0.0	0
1283765	235	968	2	2	0	0	0.0	0
1335078	1683	968	2	0	0	0	2.6667	3
1294201	204	966	3	1	0	0	0.0	0
1154248	225	966	1	0	0	0	0.0	0
1398798	231	966	7	2	0	0	0.0	0
1150485	267	965	1	0	0	0	0.0	0
1344448	843	965	5	5	0	0	4.0	1
1127785	2116	964	0	0	0	0	0.0	0
922585	246	964	4	1	0	0	0.0	0
1354766	772	964	0	0	0	0	5.0	2
1214383	732	963	123	123	2	0	0.0	0
1349964	391	962	9	5	0	0	0.0	0
1277852	423	961	2	0	0	0	0.0	0
1371873	301	960	2	0	0	0	0.0	0
40273	152	960	21	10	0	0	0.0	0
459147	528	960	5	2	0	0	0.0	0
208299	441	959	15	11	0	0	0.0	0
1119116	108	959	0	0	0	0	0.0	0
1380855	510	959	9	9	0	0	2.6667	3
1398796	389	958	3	0	0	0	0.0	0
1399743	187	958	0	0	0	0	5.0	1
1153110	755	957	2	1	0	0	0.0	0
268526	1020	957	7	1	0	0	0.0	0
1349960	431	957	5	2	0	0	0.0	0
1127771	317	956	0	0	0	0	0.0	0
195296	318	956	45	28	0	0	0.0	0
1397855	1529	956	0	0	0	0	0.0	0
1278745	930	956	2	1	0	0	0.0	0
341821	422	956	2	0	0	0	0.0	0
401451	304	955	7	4	0	0	0.0	0
1398156	248	955	4	0	0	0	0.0	0
1127562	259	955	1	1	0	0	0.0	0
1301135	153	955	6	1	0	0	0.0	0
1381529	163	954	0	0	0	0	0.0	0
998032	778	953	7	1	0	0	0.0	0
1312996	197	952	2	1	0	0	0.0	0
1150489	1244	952	1	0	0	0	0.0	0
1294221	153	952	0	0	0	0	0.0	0
1169141	4006	951	5	3	1	0	0.0	0
1252012	560	950	4	2	0	0	0.0	0
116242	287	949	6	4	0	0	0.0	0
1383645	187	949	2	2	0	0	0.0	0
1340350	190	949	2	1	0	0	0.0	0
1300181	228	948	1	1	0	0	0.0	0
1126860	576	947	1	0	0	0	0.0	0
957933	604	947	1	1	0	0	0.0	0
470554	497	947	25	15	0	0	0.0	0
1349695	358	947	0	0	0	0	0.0	0
1271418	200	947	0	0	0	0	0.0	0
1355955	1802	945	0	0	0	0	1.3333	3
1356872	775	945	4	0	0	0	6.5	2
1192548	719	944	7	1	1	0	0.0	0
1365241	715	944	0	0	0	0	0.0	0
388233	590	944	3	2	0	0	0.0	0
1080086	379	944	1	0	0	0	0.0	0
1119035	502	944	3	1	0	0	0.0	0
133093	160	942	48	32	0	0	0.0	0
1056345	636	942	0	0	0	0	0.0	0
1214617	616	942	3	1	0	0	0.0	0
22882	248	941	25	18	0	0	0.0	0
1267134	603	940	10	6	0	0	0.0	0
346315	280	940	44	29	0	0	0.0	0
717715	575	940	3	3	0	0	0.0	0
1154907	460	940	1	0	0	0	0.0	0
455165	734	940	9	4	0	0	0.0	0
1227935	410	939	0	0	0	0	0.0	0
1365282	474	939	0	0	0	0	0.0	0
191405	215	938	8	5	0	0	0.0	0
1277765	1268	938	1	0	0	0	0.0	0
1372868	418	937	4	2	0	0	0.0	0
1088838	1794	936	3	1	0	0	10.0	1
995365	252	935	7	3	1	0	0.0	0
575749	574	935	7	4	0	0	0.0	0
1335122	1070	934	2	0	0	0	2.6667	3
1399583	271	934	0	0	0	0	5.0	1
490262	673	933	11	5	0	0	0.0	0
998031	204	933	3	0	0	0	0.0	0
1324679	373	931	1	1	0	0	0.0	0
1144719	268	931	7	2	0	0	0.0	0
903828	339	931	4	1	0	0	0.0	0
855373	889	930	4	1	0	0	0.0	0
1327887	246	929	3	3	0	0	0.0	0
1372869	1122	929	4	1	0	0	0.0	0
1057643	394	928	0	0	0	0	0.0	0
1279777	913	928	2	0	0	0	0.0	0
1370705	253	927	4	1	0	0	6.0	2
965788	373	927	1	1	0	0	0.0	0
1393185	301	927	4	0	0	0	0.0	0
1154901	395	926	3	1	0	0	0.0	0
1089783	415	926	3	3	0	0	0.0	0
1208089	871	926	2	1	0	0	0.0	0
1215376	1364	926	1	0	0	0	0.0	0
1162031	328	925	2	1	0	0	0.0	0
449862	398	925	9	4	0	0	0.0	0
1153709	750	924	0	0	0	0	0.0	0
1095028	237	924	1	1	0	0	0.0	0
1232304	1008	924	3	1	0	0	0.0	0
218728	285	923	29	17	0	0	0.0	0
1277848	609	923	2	0	0	0	0.0	0
1045155	489	921	4	1	0	0	0.0	0
1283760	578	920	3	1	0	0	0.0	0
341649	165	919	4	1	0	0	0.0	0
25809	580	919	18	11	0	0	0.0	0
1232309	1267	918	0	0	0	0	0.0	0
1039579	306	916	0	0	0	0	0.0	0
1357014	645	915	6	1	0	0	6.5	2
362416	304	913	47	30	0	0	0.0	0
1277700	405	913	1	0	0	0	0.0	0
899847	1433	911	3	2	0	0	6.0	1
268699	478	911	24	12	0	0	0.0	0
1389039	2088	910	8	5	0	0	0.0	0
1365238	288	910	0	0	0	0	0.0	0
1081052	438	910	4	2	0	0	0.0	0
1326835	527	910	1	1	0	0	6.0	2
1275611	273	910	7	3	0	0	0.0	0
1230829	710	909	1	1	0	0	0.0	0
1088834	2130	909	1	0	0	0	0.0	0
1346194	267	908	4	1	0	0	0.0	0
1214618	806	908	0	0	0	0	0.0	0
1349520	388	908	3	1	0	0	0.0	0
1277819	1510	908	1	0	0	0	0.0	0
1215873	2139	908	2	0	0	0	0.0	0
470552	608	907	25	14	0	0	0.0	0
1349033	629	906	1	1	0	0	3.0	1
1278735	792	905	3	0	0	0	0.0	0
335249	1170	905	4	0	0	0	0.0	0
1277717	579	905	0	0	0	0	0.0	0
1277098	579	905	7	2	0	0	0.0	0
22883	391	903	27	18	0	0	0.0	0
1150482	571	902	2	0	0	0	0.0	0
1347954	544	902	3	2	0	0	0.0	0
1128085	692	901	2	2	0	0	0.0	0
1349691	356	900	3	0	0	0	0.0	0
1096128	220	899	1	0	0	0	0.0	0
1406707	689	899	2	1	0	0	0.0	0
176524	335	899	11	4	0	0	0.0	0
981228	210	898	7	2	1	0	9.0	1
1236357	409	898	3	1	0	0	0.0	0
1096013	397	898	0	0	0	0	0.0	0
995817	472	898	2	0	1	0	4.0	1
1113031	474	897	5	1	0	0	0.0	0
1086615	159	897	0	0	0	0	0.0	0
1414686	920	897	3	0	0	0	0.0	0
1169142	2072	896	5	3	0	0	0.0	0
195300	164	895	45	28	0	0	0.0	0
1391124	1262	895	0	0	0	0	0.0	0
786272	315	894	17	7	0	0	0.0	0
1106793	306	893	5	2	0	0	0.0	0
1344444	578	893	2	2	0	0	4.0	1
1271533	1169	892	0	0	0	0	0.0	0
1116940	1213	892	0	0	0	0	0.0	0
1098680	956	889	0	0	0	0	0.0	0
22881	220	889	24	17	0	0	0.0	0
36352	161	889	9	5	0	0	0.0	0
428564	836	888	2	0	0	0	0.0	0
401452	596	888	6	4	0	0	0.0	0
1081048	319	888	2	0	0	0	0.0	0
1347939	387	888	4	0	0	0	0.0	0
208191	351	887	10	6	0	0	0.0	0
182488	310	887	18	12	0	0	0.0	0
1358429	1343	886	6	3	0	0	0.0	0
1241781	594	886	4	1	0	0	0.0	0
1283767	312	885	2	1	0	0	0.0	0
1275615	476	884	11	6	0	0	0.0	0
1349288	488	883	1	0	0	0	3.0	1
279224	365	883	15	9	0	0	4.0	1
1315729	620	883	1	0	0	0	6.0	1
1170739	825	883	11	1	0	0	6.0	1
402320	204	882	7	2	0	0	0.0	0
402317	548	882	9	3	1	0	4.0	1
1349622	945	882	0	0	0	0	6.0	2
1419109	402	882	4	2	0	0	0.0	0
1179190	384	881	0	0	0	0	0.0	0
225098	743	880	50	34	0	0	0.0	0
1096012	320	879	0	0	0	0	0.0	0
1294227	395	877	3	0	0	0	0.0	0
1127768	373	876	2	0	0	0	0.0	0
1067072	371	876	0	0	0	0	0.0	0
1381982	1008	874	6	3	0	0	0.0	0
401458	731	873	7	4	0	0	0.0	0
25813	675	872	17	11	0	0	0.0	0
1366579	1366	872	0	0	0	0	0.6667	3
1383638	109	871	0	0	0	0	0.0	0
1174414	813	871	6	3	1	0	0.0	0
866780	1636	871	7	0	0	0	0.0	0
268702	396	870	24	12	0	0	0.0	0
899872	755	869	2	1	0	0	0.0	0
916986	290	868	6	2	0	0	0.0	0
1053929	674	868	1	0	0	0	0.0	0
899876	573	868	4	1	0	0	0.0	0
